销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,420,480,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,420,480,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,480,540,TS02
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,480,540,TS02
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001341,光纤，红,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001353,光纤，黑,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001365,光纤，黄,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001377,光纤，紫,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001269,光纤，蓝,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001281,光纤，橙,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001293,光纤，绿,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001305,光纤，棕,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001317,光纤，灰,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001329,光纤，白,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001389,光纤，粉红,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000001401,光纤，青绿,套塑子工序,0.0839954877403846,半成品,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000225972,填充料,套塑子工序,0.09391105263461536,原材料,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000224609,常规料,套塑子工序,0.18257750896153846,原材料,0,0,0,60,60.081946817307696,TS01
7000007355-10,8000269602,成品5,8000030250,套管，红,8000224619,"色母料,红",套塑子工序,0.006391851749999999,原材料,0,0,0,60,60.081946817307696,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001341,光纤，红,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001401,光纤，青绿,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001353,光纤，黑,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001305,光纤，棕,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001293,光纤，绿,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001329,光纤，白,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001389,光纤，粉红,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001377,光纤，紫,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001281,光纤，橙,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001269,光纤，蓝,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001317,光纤，灰,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000001365,光纤，黄,套塑子工序,44.51243853913039,半成品,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000224609,常规料,套塑子工序,156.01433071304334,原材料,0,0,0,210,254.15916521739126,TS01
5000224096-60,8000284363,成品3,8000032881,套管，本,8000225972,填充料,套塑子工序,63.1476062608695,原材料,0,0,0,210,254.15916521739126,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,330,390,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,420,480,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,480,540,TS01
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,480,540,TS01
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001341,光纤，红,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001353,光纤，黑,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001365,光纤，黄,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001377,光纤，紫,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001269,光纤，蓝,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001281,光纤，橙,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001293,光纤，绿,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001305,光纤，棕,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001317,光纤，灰,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001329,光纤，白,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001389,光纤，粉红,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000001401,光纤，青绿,套塑子工序,0.08735530724999999,半成品,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000225972,填充料,套塑子工序,0.09766749473999999,原材料,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000224609,常规料,套塑子工序,0.18988060932,原材料,0,0,0,60,60.08522469,TS11
7000007355-10,8000269602,成品5,8000030251,套管，黑,8000224620,"色母料,黑",套塑子工序,0.006647525819999999,原材料,0,0,0,60,60.08522469,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.480000000000004,半成品,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.16000000000003,原材料,0,0,0,270,330,TS11
5000221032-40,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.52,原材料,0,0,0,270,330,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,360,420,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,420,480,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001341,光纤，红,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001293,光纤，绿,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001329,光纤，白,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001377,光纤，紫,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001269,光纤，蓝,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000001365,光纤，黄,套塑子工序,60.540000000000006,半成品,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000224609,常规料,套塑子工序,176.4,原材料,0,0,0,480,540,TS11
5000227010-150,8000282876,成品2,8000031606,套管，本,8000225972,填充料,套塑子工序,80.64,原材料,0,0,0,480,540,TS11
7000007355-10,8000269602,成品5,8000001353,光纤，黑,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS20
7000007355-10,8000269602,成品5,8000001353,光纤，黑,8000225744,"墨,黑",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS20
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,65,125,ZS20
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.36,原材料,0,0,0,65,125,ZS20
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,185,245,ZS20
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.36,原材料,0,0,0,185,245,ZS20
7000007355-10,8000269602,成品5,8000001401,光纤，青绿,8000000002,原纤,着色子工序,0.26794070682074994,原材料,0,0,0,0,0.26140556762999995,ZS21
7000007355-10,8000269602,成品5,8000001401,光纤，青绿,8000225748,"墨,青绿",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS21
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,65,125,ZS21
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.36,原材料,0,0,0,65,125,ZS21
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,185,245,ZS21
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.36,原材料,0,0,0,185,245,ZS21
7000007355-10,8000269602,成品5,8000001341,光纤，红,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS22
7000007355-10,8000269602,成品5,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS22
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,60,120,ZS22
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.36,原材料,0,0,0,60,120,ZS22
5000221032-40,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,着色子工序,38.62906100121601,原材料,0,0,0,125,163.32248115200002,ZS22
5000221032-40,8000282876,成品2,8000001377,光纤，紫,8000225746,"墨,紫",着色子工序,0.22993488691200006,原材料,0,0,0,125,163.32248115200002,ZS22
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,185,245,ZS22
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.36,原材料,0,0,0,185,245,ZS22
7000007355-10,8000269602,成品5,8000001305,光纤，棕,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS23
7000007355-10,8000269602,成品5,8000001305,光纤，棕,8000225740,"墨,棕",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS23
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,22.333879192692155,原材料,0,0,0,65,87.13466718800015,ZS23
5000227010-150,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.1328080031280009,原材料,0,0,0,65,87.13466718800015,ZS23
5000227010-150,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,125,185,ZS23
5000227010-150,8000282876,成品2,8000001377,光纤，紫,8000225746,"墨,紫",着色子工序,0.36,原材料,0,0,0,125,185,ZS23
5000227010-150,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,245,305,ZS23
5000227010-150,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",着色子工序,0.36,原材料,0,0,0,245,305,ZS23
7000007355-10,8000269602,成品5,8000001389,光纤，粉红,8000000002,原纤,着色子工序,0.15776594846375291,原材料,0,0,0,0,0.1537679809588235,ZS01
7000007355-10,8000269602,成品5,8000001389,光纤，粉红,8000225747,"墨,粉红",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS01
5000224096-60,8000284363,成品3,8000001341,光纤，红,8000000002,原纤,着色子工序,43.72458573583059,原材料,0,0,0,65,108.37756521411765,ZS01
5000224096-60,8000284363,成品3,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.2602653912847059,原材料,0,0,0,65,108.37756521411765,ZS01
5000224096-60,8000284363,成品3,8000001293,光纤，绿,8000000002,原纤,着色子工序,43.72458573583059,原材料,0,0,0,125,168.37756521411765,ZS01
5000224096-60,8000284363,成品3,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.2602653912847059,原材料,0,0,0,125,168.37756521411765,ZS01
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,58.29944764777412,原材料,0,0,0,185,242.83675361882354,ZS01
5000221032-40,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.34702052171294123,原材料,0,0,0,185,242.83675361882354,ZS01
7000007355-10,8000269602,成品5,8000001281,光纤，橙,8000000002,原纤,着色子工序,0.26820211238837993,原材料,0,0,0,0,0.26140556762999995,ZS24
7000007355-10,8000269602,成品5,8000001281,光纤，橙,8000225738,"墨,橙",着色子工序,0.0015684334057799998,原材料,0,0,0,0,0.26140556762999995,ZS24
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,60.480000000000004,原材料,0,0,0,65,125,ZS24
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.36,原材料,0,0,0,65,125,ZS24
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,185,245,ZS24
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.36,原材料,0,0,0,185,245,ZS24
7000007355-10,8000269602,成品5,8000001317,光纤，灰,8000000002,原纤,着色子工序,0.15776594846375291,原材料,0,0,0,0,0.1537679809588235,ZS02
7000007355-10,8000269602,成品5,8000001317,光纤，灰,8000225741,"墨,灰",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS02
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000000002,原纤,着色子工序,22.722977059538827,原材料,0,0,0,65,87.54263597176471,ZS02
5000221032-40,8000282876,成品2,8000001341,光纤，红,8000225743,"墨,红",着色子工序,0.13525581583058827,原材料,0,0,0,65,87.54263597176471,ZS02
5000224096-60,8000284363,成品3,8000001329,光纤，白,8000000002,原纤,着色子工序,43.72458573583059,原材料,0,0,0,125,168.37756521411765,ZS02
5000224096-60,8000284363,成品3,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.2602653912847059,原材料,0,0,0,125,168.37756521411765,ZS02
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000000002,原纤,着色子工序,48.74934070158363,原材料,0,0,0,185,233.31451011058832,ZS02
5000227010-150,8000282876,成品2,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.2898870606635299,原材料,0,0,0,185,233.31451011058832,ZS02
5000227010-150,8000282876,成品2,8000001365,光纤，黄,8000000002,原纤,着色子工序,41.626987760407154,原材料,0,0,0,245,286.2556865811766,ZS02
5000227010-150,8000282876,成品2,8000001365,光纤，黄,8000225745,"墨,黄",着色子工序,0.2475341194870594,原材料,0,0,0,245,286.2556865811766,ZS02
7000007355-10,8000269602,成品5,8000001269,光纤，蓝,8000000002,原纤,着色子工序,0.22350176032364996,原材料,0,0,0,0,0.21783797302499996,ZS25
7000007355-10,8000269602,成品5,8000001269,光纤，蓝,8000225737,"墨,蓝",着色子工序,0.0013070278381499998,原材料,0,0,0,0,0.21783797302499996,ZS25
5000224096-60,8000284363,成品3,8000001305,光纤，棕,8000000002,原纤,着色子工序,60.480000000000004,原材料,0,0,0,65,125,ZS25
5000224096-60,8000284363,成品3,8000001305,光纤，棕,8000225740,"墨,棕",着色子工序,0.36,原材料,0,0,0,65,125,ZS25
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,185,245,ZS25
5000227010-150,8000282876,成品2,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.36,原材料,0,0,0,185,245,ZS25
7000007355-10,8000269602,成品5,8000001377,光纤，紫,8000000002,原纤,着色子工序,0.15776594846375291,原材料,0,0,0,0,0.1537679809588235,ZS03
7000007355-10,8000269602,成品5,8000001377,光纤，紫,8000225746,"墨,紫",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS03
5000224096-60,8000284363,成品3,8000001305,光纤，棕,8000000002,原纤,着色子工序,1.0328210299482288,原材料,0,0,0,65,66.02462403764706,ZS03
5000224096-60,8000284363,成品3,8000001305,光纤，棕,8000225740,"墨,棕",着色子工序,0.006147744225882314,原材料,0,0,0,65,66.02462403764706,ZS03
5000224096-60,8000284363,成品3,8000001365,光纤，黄,8000000002,原纤,着色子工序,43.72458573583059,原材料,0,0,0,125,168.37756521411765,ZS03
5000224096-60,8000284363,成品3,8000001365,光纤，黄,8000225745,"墨,黄",着色子工序,0.2602653912847059,原材料,0,0,0,125,168.37756521411765,ZS03
5000221032-10,8000286138,成品1,8000001365,光纤，黄,8000000002,原纤,着色子工序,58.29944764777412,原材料,0,0,0,180,237.83675361882354,ZS03
5000221032-10,8000286138,成品1,8000001365,光纤，黄,8000225745,"墨,黄",着色子工序,0.34702052171294123,原材料,0,0,0,180,237.83675361882354,ZS03
7000007355-10,8000269602,成品5,8000001293,光纤，绿,8000000002,原纤,着色子工序,0.17880140825891996,原材料,0,0,0,0,0.17427037841999996,ZS26
7000007355-10,8000269602,成品5,8000001293,光纤，绿,8000225739,"墨,绿",着色子工序,0.0010456222705199998,原材料,0,0,0,0,0.17427037841999996,ZS26
5000224096-60,8000284363,成品3,8000001389,光纤，粉红,8000000002,原纤,着色子工序,49.55453050060799,原材料,0,0,0,65,114.16124057599998,ZS26
5000224096-60,8000284363,成品3,8000001389,光纤，粉红,8000225747,"墨,粉红",着色子工序,0.29496744345599996,原材料,0,0,0,65,114.16124057599998,ZS26
5000227010-150,8000282876,成品2,8000001377,光纤，紫,8000000002,原纤,着色子工序,60.540000000000006,原材料,0,0,0,125,185,ZS26
5000227010-150,8000282876,成品2,8000001377,光纤，紫,8000225746,"墨,紫",着色子工序,0.36,原材料,0,0,0,125,185,ZS26
7000007355-10,8000269602,成品5,8000001329,光纤，白,8000000002,原纤,着色子工序,0.15761218048279407,原材料,0,0,0,0,0.1537679809588235,ZS04
7000007355-10,8000269602,成品5,8000001329,光纤，白,8000225742,"墨,白",着色子工序,0.0009226078857529409,原材料,0,0,0,0,0.1537679809588235,ZS04
5000224096-60,8000284363,成品3,8000001281,光纤，橙,8000000002,原纤,着色子工序,43.72458573583059,原材料,0,0,0,65,108.37756521411765,ZS04
5000224096-60,8000284363,成品3,8000001281,光纤，橙,8000225738,"墨,橙",着色子工序,0.2602653912847059,原材料,0,0,0,65,108.37756521411765,ZS04
